year,Month,DayofWeek,Hour,minute,SiteOutdoorAirDrybulbTemperature,dew_point,SiteOutdoorAirRelativeHumidity,datetime,lpd_average,epd_average,HeatingElectricity,CoolingElectricity
2002,9,18,4,0,14.0,1.0,41.0,9/18/2017 3:00,9.4,12,0.0,0.0
2002,9,18,5,0,13.0,1.0,44.0,9/18/2017 4:00,9.4,12,0.0,0.0
2002,9,18,6,0,14.0,1.0,41.0,9/18/2017 5:00,9.4,12,0.0,0.0
2002,9,18,7,0,15.0,0.0,36.0,9/18/2017 6:00,9.4,12,0.0,3217669.0
2002,9,18,8,0,16.0,1.0,36.0,9/18/2017 7:00,9.4,12,0.0,724194.46
2002,9,18,9,0,17.0,2.0,36.0,9/18/2017 8:00,9.4,12,124950.6,3461167.9
2002,9,18,10,0,18.0,3.0,37.0,9/18/2017 9:00,9.4,12,979507.7,11822122.0
2002,9,18,11,0,19.0,2.0,32.0,9/18/2017 10:00,9.4,12,2778978.0,12073385.0
2002,9,18,12,0,19.0,1.0,30.0,9/18/2017 11:00,9.4,12,2392668.7,22111188.0
2002,9,18,13,0,19.0,1.0,30.0,9/18/2017 12:00,9.4,12,2337401.0,36407320.0
2002,9,18,14,0,18.0,1.0,32.0,9/18/2017 13:00,9.4,12,4113238.0,23094990.0
2002,9,18,15,0,12.0,7.0,71.0,9/18/2017 14:00,9.4,12,64251590.0,2169332.0
2002,9,18,16,0,9.0,8.0,93.0,9/18/2017 15:00,9.4,12,90780260.0,324557.97
2002,9,18,17,0,9.0,8.0,93.0,9/18/2017 16:00,9.4,12,92024400.0,265775.3
2002,9,18,18,0,9.0,8.0,93.0,9/18/2017 17:00,9.4,12,96731260.0,153760.03999999998
2002,9,18,19,0,8.0,7.0,93.0,9/18/2017 18:00,9.4,12,20998230.0,1223552.1
2002,9,18,20,0,9.0,8.0,93.0,9/18/2017 19:00,9.4,12,16897960.0,650549.1
2002,9,18,21,0,9.0,7.0,87.0,9/18/2017 20:00,9.4,12,33368086.0,590080.1
2002,9,18,22,0,9.0,7.0,87.0,9/18/2017 21:00,9.4,12,0.0,0.0
2002,9,18,23,0,9.0,5.0,76.0,9/18/2017 22:00,9.4,12,0.0,223148.0
2002,9,18,24,0,8.0,5.0,81.0,9/18/2017 23:00,9.4,12,0.0,0.0
2002,9,19,1,0,8.0,4.0,76.0,9/19/2017 0:00,9.4,12,0.0,0.0
2002,9,19,2,0,7.0,4.0,81.0,9/19/2017 1:00,9.4,12,0.0,0.0
2002,9,19,3,0,7.0,4.0,81.0,9/19/2017 2:00,9.4,12,0.0,0.0
2002,9,19,4,0,7.0,4.0,81.0,9/19/2017 3:00,9.4,12,0.0,0.0
2002,9,19,5,0,6.0,3.0,81.0,9/19/2017 4:00,9.4,12,0.0,0.0
2002,9,19,6,0,7.0,3.0,76.0,9/19/2017 5:00,9.4,12,1356328.8,8119.5
2002,9,19,7,0,8.0,4.0,76.0,9/19/2017 6:00,9.4,12,866071.3,1489009.6
2002,9,19,8,0,9.0,3.0,66.0,9/19/2017 7:00,9.4,12,83869925.0,0.0
2002,9,19,9,0,10.0,3.0,62.0,9/19/2017 8:00,9.4,12,67424390.0,773712.4
2002,9,19,10,0,12.0,3.0,54.0,9/19/2017 9:00,9.4,12,1831547.5,1875932.8
2002,9,19,11,0,12.0,3.0,54.0,9/19/2017 10:00,9.4,12,933870.648,2455543.2
2002,9,19,12,0,14.0,3.0,47.0,9/19/2017 11:00,9.4,12,1176766.96,8599059.0
2002,9,19,13,0,14.0,2.0,44.0,9/19/2017 12:00,9.4,12,45569900.0,10191314.0
2002,9,19,14,0,15.0,2.0,41.0,9/19/2017 13:00,9.4,12,37861780.0,12111392.0
2002,9,19,15,0,16.0,1.0,36.0,9/19/2017 14:00,9.4,12,27121870.0,13394017.0
2002,9,19,16,0,17.0,2.0,36.0,9/19/2017 15:00,9.4,12,17695030.0,20217825.0
2002,9,19,17,0,17.0,1.0,34.0,9/19/2017 16:00,9.4,12,18866650.0,19743323.0
2002,9,19,18,0,16.0,1.0,36.0,9/19/2017 17:00,9.4,12,27333050.0,7351012.1
2002,9,19,19,0,14.0,3.0,47.0,9/19/2017 18:00,9.4,12,1241217.3,4483611.0
2002,9,19,20,0,14.0,3.0,47.0,9/19/2017 19:00,9.4,12,1610956.71,2996336.6
2002,9,19,21,0,12.0,3.0,54.0,9/19/2017 20:00,9.4,12,3600749.0,2081729.94
2002,9,19,22,0,11.0,2.0,54.0,9/19/2017 21:00,9.4,12,0.0,0.0
2002,9,19,23,0,10.0,2.0,57.0,9/19/2017 22:00,9.4,12,0.0,0.0
2002,9,19,24,0,9.0,2.0,61.0,9/19/2017 23:00,9.4,12,0.0,0.0
2002,9,20,1,0,11.0,1.0,50.0,9/20/2017 0:00,9.4,12,0.0,0.0
2002,9,20,2,0,11.0,0.0,47.0,9/20/2017 1:00,9.4,12,0.0,0.0
2002,9,20,3,0,10.0,0.0,50.0,9/20/2017 2:00,9.4,12,0.0,0.0
2002,9,20,4,0,10.0,0.0,50.0,9/20/2017 3:00,9.4,12,0.0,0.0
2002,9,20,5,0,11.0,0.0,47.0,9/20/2017 4:00,9.4,12,0.0,0.0
2002,9,20,6,0,10.0,0.0,50.0,9/20/2017 5:00,9.4,12,722339.0,120894.4
2002,9,20,7,0,11.0,3.0,58.0,9/20/2017 6:00,9.4,12,116522.8,2564492.0
2002,9,20,8,0,16.0,1.0,36.0,9/20/2017 7:00,9.4,12,0.0,724194.46
2002,9,20,9,0,19.0,1.0,30.0,9/20/2017 8:00,9.4,12,2788979.0,8438891.0
2002,9,20,10,0,21.0,0.0,25.0,9/20/2017 9:00,9.4,12,650606.0,36757430.0
2002,9,20,11,0,22.0,1.0,25.0,9/20/2017 10:00,9.4,12,632814.0,36319470.0
2002,9,20,12,0,23.0,-2.0,18.0,9/20/2017 11:00,9.4,12,0.0,53718290.0
2002,9,20,13,0,24.0,-3.0,16.0,9/20/2017 12:00,9.4,12,0.0,53800380.0
2002,9,20,14,0,24.0,-3.0,16.0,9/20/2017 13:00,9.4,12,0.0,57566240.0
2002,9,20,15,0,25.0,-2.0,16.0,9/20/2017 14:00,9.4,12,0.0,56113010.0
2002,9,20,16,0,25.0,-4.0,14.0,9/20/2017 15:00,9.4,12,0.0,55475750.0
2002,9,20,17,0,24.0,-3.0,16.0,9/20/2017 16:00,9.4,12,0.0,57901750.0
2002,9,20,18,0,22.0,-2.0,20.0,9/20/2017 17:00,9.4,12,0.0,35675130.0
2002,9,20,19,0,21.0,-1.0,23.0,9/20/2017 18:00,9.4,12,0.0,37887600.0
2002,9,20,20,0,19.0,1.0,30.0,9/20/2017 19:00,9.4,12,0.0,14235845.0
2002,9,20,21,0,15.0,2.0,41.0,9/20/2017 20:00,9.4,12,3085456.0,3446102.3
2002,9,20,22,0,15.0,3.0,44.0,9/20/2017 21:00,9.4,12,0.0,464282.0
2002,9,20,23,0,12.0,3.0,54.0,9/20/2017 22:00,9.4,12,0.0,89875.3
2002,9,20,24,0,12.0,2.0,50.0,9/20/2017 23:00,9.4,12,0.0,89875.3
2002,9,21,1,0,9.0,3.0,66.0,9/21/2017 0:00,9.4,12,0.0,0.0
2002,9,21,2,0,10.0,4.0,66.0,9/21/2017 1:00,9.4,12,0.0,0.0
2002,9,21,3,0,9.0,4.0,71.0,9/21/2017 2:00,9.4,12,0.0,0.0
2002,9,21,4,0,8.0,4.0,76.0,9/21/2017 3:00,9.4,12,0.0,0.0
2002,9,21,5,0,7.0,4.0,81.0,9/21/2017 4:00,9.4,12,0.0,0.0
2002,9,21,6,0,6.0,4.0,87.0,9/21/2017 5:00,9.4,12,28213597.3,23381.0
2002,9,21,7,0,7.0,4.0,81.0,9/21/2017 6:00,9.4,12,4348499.8,1416163.6
2002,9,21,8,0,8.0,4.0,76.0,9/21/2017 7:00,9.4,12,126501600.0,0.0
2002,9,21,9,0,9.0,4.0,71.0,9/21/2017 8:00,9.4,12,92907730.0,510315.6
2002,9,21,10,0,12.0,4.0,58.0,9/21/2017 9:00,9.4,12,1674628.09,1426183.8
2002,9,21,11,0,13.0,5.0,58.0,9/21/2017 10:00,9.4,12,34869.047999999995,4238922.0
2002,9,21,12,0,14.0,4.0,51.0,9/21/2017 11:00,9.4,12,627922.0599999999,6831839.6
2002,9,21,13,0,16.0,4.0,45.0,9/21/2017 12:00,9.4,12,29199040.0,12029845.0
2002,9,21,14,0,17.0,4.0,42.0,9/21/2017 13:00,9.4,12,17217520.0,21743305.0
2002,9,21,15,0,18.0,3.0,37.0,9/21/2017 14:00,9.4,12,5978271.0,19801920.0
2002,9,21,16,0,17.0,2.0,36.0,9/21/2017 15:00,9.4,12,17695030.0,20217825.0
2002,9,21,17,0,16.1,1.4,37.0,9/21/2017 16:00,9.4,12,27275410.0,11769884.0
2002,9,21,18,0,14.0,1.0,41.0,9/21/2017 17:00,9.4,12,50829310.0,4415341.1
2002,9,21,19,0,13.0,1.0,44.0,9/21/2017 18:00,9.4,12,2195405.5,4379473.0
2002,9,21,20,0,10.0,2.0,57.0,9/21/2017 19:00,9.4,12,14574700.0,1526864.6
2002,9,21,21,0,8.0,2.0,66.0,9/21/2017 20:00,9.4,12,15276017.0,316242.6
2002,9,21,22,0,7.0,1.0,66.0,9/21/2017 21:00,9.4,12,0.0,0.0
2002,9,21,23,0,6.0,1.0,70.0,9/21/2017 22:00,9.4,12,0.0,0.0
2002,9,21,24,0,6.0,1.0,70.0,9/21/2017 23:00,9.4,12,0.0,0.0
2002,9,22,1,0,6.0,1.0,70.0,9/22/2017 0:00,9.4,12,0.0,0.0
2002,9,22,2,0,6.0,1.0,70.0,9/22/2017 1:00,9.4,12,0.0,0.0
2002,9,22,3,0,6.0,1.0,70.0,9/22/2017 2:00,9.4,12,0.0,0.0
2002,9,22,4,0,4.0,1.0,81.0,9/22/2017 3:00,9.4,12,0.0,0.0
2002,9,22,5,0,4.0,2.0,87.0,9/22/2017 4:00,9.4,12,0.0,0.0
2002,9,22,6,0,3.0,1.0,87.0,9/22/2017 5:00,9.4,12,132009667.0,36532.2
2002,9,22,7,0,6.0,2.0,75.0,9/22/2017 6:00,9.4,12,18298257.3,94605.9
2002,9,22,8,0,7.0,2.0,70.0,9/22/2017 7:00,9.4,12,108642840.0,0.0
2002,9,22,9,0,9.0,2.0,61.0,9/22/2017 8:00,9.4,12,83281050.0,849799.6
2002,9,22,10,0,11.0,3.0,58.0,9/22/2017 9:00,9.4,12,43648256.9,757878.9
2002,9,22,11,0,14.0,3.0,47.0,9/22/2017 10:00,9.4,12,1833916.1600000001,5625364.0
2002,9,22,12,0,17.0,4.0,42.0,9/22/2017 11:00,9.4,12,2003175.0,20571335.0
2002,9,22,13,0,18.0,4.0,39.0,9/22/2017 12:00,9.4,12,3931659.0,28894440.0
2002,9,22,14,0,21.0,3.0,30.0,9/22/2017 13:00,9.4,12,0.0,38953650.0
2002,9,22,15,0,21.0,2.0,28.0,9/22/2017 14:00,9.4,12,0.0,39632140.0
2002,9,22,16,0,21.0,1.0,26.0,9/22/2017 15:00,9.4,12,0.0,46207130.0
2002,9,22,17,0,21.0,1.0,26.0,9/22/2017 16:00,9.4,12,0.0,42944540.0
2002,9,22,18,0,17.0,4.0,42.0,9/22/2017 17:00,9.4,12,19571080.0,15984199.0
2002,9,22,19,0,16.0,4.0,45.0,9/22/2017 18:00,9.4,12,1385677.0,3882832.4
2002,9,22,20,0,14.0,3.0,47.0,9/22/2017 19:00,9.4,12,1610956.71,2996336.6
2002,9,22,21,0,13.0,3.0,51.0,9/22/2017 20:00,9.4,12,2320033.91,2232129.34
2002,9,22,22,0,11.0,4.0,62.0,9/22/2017 21:00,9.4,12,0.0,0.0
2002,9,22,23,0,9.0,4.0,71.0,9/22/2017 22:00,9.4,12,0.0,223148.0
2002,9,22,24,0,8.0,4.0,76.0,9/22/2017 23:00,9.4,12,0.0,0.0
2002,9,23,1,0,8.0,4.0,76.0,9/23/2017 0:00,9.4,12,0.0,0.0
2002,9,23,2,0,9.0,4.0,71.0,9/23/2017 1:00,9.4,12,0.0,0.0
2002,9,23,3,0,8.0,0.0,57.0,9/23/2017 2:00,9.4,12,0.0,0.0
2002,9,23,4,0,7.0,-1.0,56.0,9/23/2017 3:00,9.4,12,0.0,0.0
2002,9,23,5,0,6.0,-1.0,60.0,9/23/2017 4:00,9.4,12,0.0,0.0
2002,9,23,6,0,6.0,-1.0,60.0,9/23/2017 5:00,9.4,12,18581199.3,23381.0
2002,9,23,7,0,8.0,1.0,61.0,9/23/2017 6:00,9.4,12,865225.3,1526573.6
2002,9,23,8,0,11.0,-1.0,43.0,9/23/2017 7:00,9.4,12,69333800.0,126698.44000000002
2002,9,23,9,0,13.0,-2.0,35.0,9/23/2017 8:00,9.4,12,23362578.6,1166669.1
2002,9,23,10,0,13.0,-2.0,35.0,9/23/2017 9:00,9.4,12,11285889.9,6156076.0
2002,9,23,11,0,14.0,-3.0,30.0,9/23/2017 10:00,9.4,12,3268161.4,7662707.0
2002,9,23,12,0,17.0,-1.0,29.0,9/23/2017 11:00,9.4,12,2211909.0,20773015.0
2002,9,23,13,0,18.0,0.0,30.0,9/23/2017 12:00,9.4,12,3363138.0,26038230.0
2002,9,23,14,0,20.0,1.0,28.0,9/23/2017 13:00,9.4,12,55992.9,38169030.0
2002,9,23,15,0,22.0,1.0,25.0,9/23/2017 14:00,9.4,12,0.0,44004480.0
2002,9,23,16,0,21.0,0.0,25.0,9/23/2017 15:00,9.4,12,0.0,46207130.0
2002,9,23,17,0,19.0,0.0,28.0,9/23/2017 16:00,9.4,12,1814562.0,35892380.0
2002,9,23,18,0,17.0,-1.0,29.0,9/23/2017 17:00,9.4,12,19451230.0,15984199.0
2002,9,23,19,0,14.0,0.0,38.0,9/23/2017 18:00,9.4,12,1602107.3,4978830.5
2002,9,23,20,0,12.0,0.0,44.0,9/23/2017 19:00,9.4,12,5530474.0,2183341.4
2002,9,23,21,0,12.0,1.0,47.0,9/23/2017 20:00,9.4,12,3600749.0,2081729.94
2002,9,23,22,0,11.0,1.0,50.0,9/23/2017 21:00,9.4,12,0.0,0.0
2002,9,23,23,0,12.0,3.0,54.0,9/23/2017 22:00,9.4,12,0.0,89875.3
2002,9,23,24,0,11.0,4.0,62.0,9/23/2017 23:00,9.4,12,0.0,0.0
2002,9,24,1,0,9.0,4.0,71.0,9/24/2017 0:00,9.4,12,0.0,0.0
2002,9,24,2,0,9.0,4.0,71.0,9/24/2017 1:00,9.4,12,0.0,0.0
2002,9,24,3,0,8.0,3.0,71.0,9/24/2017 2:00,9.4,12,0.0,0.0
2002,9,24,4,0,7.0,2.0,70.0,9/24/2017 3:00,9.4,12,0.0,0.0
2002,9,24,5,0,6.0,2.0,75.0,9/24/2017 4:00,9.4,12,0.0,0.0
2002,9,24,6,0,7.0,1.0,66.0,9/24/2017 5:00,9.4,12,1355482.8,8119.5
2002,9,24,7,0,10.0,2.0,57.0,9/24/2017 6:00,9.4,12,292694.8,1460638.8
2002,9,24,8,0,16.0,3.0,42.0,9/24/2017 7:00,9.4,12,0.0,724194.46
2002,9,24,9,0,19.0,3.0,34.0,9/24/2017 8:00,9.4,12,2802573.0,8438891.0
2002,9,24,10,0,23.0,-2.0,18.0,9/24/2017 9:00,9.4,12,0.0,24745513.0
2002,9,24,11,0,24.0,-4.0,15.0,9/24/2017 10:00,9.4,12,0.0,42418630.0
2002,9,24,12,0,26.0,-4.0,13.0,9/24/2017 11:00,9.4,12,0.0,72090590.0
2002,9,24,13,0,26.0,-4.0,13.0,9/24/2017 12:00,9.4,12,0.0,72090590.0
2002,9,24,14,0,25.0,-4.0,14.0,9/24/2017 13:00,9.4,12,0.0,56433230.0
2002,9,24,15,0,25.0,-4.0,14.0,9/24/2017 14:00,9.4,12,0.0,56113010.0
2002,9,24,16,0,25.0,-3.0,15.0,9/24/2017 15:00,9.4,12,0.0,55475750.0
2002,9,24,17,0,23.0,-1.0,20.0,9/24/2017 16:00,9.4,12,0.0,47697990.0
2002,9,24,18,0,21.0,-1.0,23.0,9/24/2017 17:00,9.4,12,0.0,37769260.0
2002,9,24,19,0,20.0,-1.0,24.0,9/24/2017 18:00,9.4,12,0.0,36825490.0
2002,9,24,20,0,20.0,-1.0,24.0,9/24/2017 19:00,9.4,12,0.0,13957557.0
2002,9,24,21,0,18.0,1.0,32.0,9/24/2017 20:00,9.4,12,0.0,7856040.0
2002,9,24,22,0,14.0,0.0,38.0,9/24/2017 21:00,9.4,12,0.0,223042.0
2002,9,24,23,0,14.0,-1.0,35.0,9/24/2017 22:00,9.4,12,0.0,539706.0
2002,9,24,24,0,13.0,-1.0,38.0,9/24/2017 23:00,9.4,12,0.0,89875.3
2002,9,25,1,0,13.0,-3.0,32.0,9/25/2017 0:00,9.4,12,0.0,0.0
2002,9,25,2,0,9.0,-1.0,49.0,9/25/2017 1:00,9.4,12,0.0,0.0
2002,9,25,3,0,10.0,-3.0,39.0,9/25/2017 2:00,9.4,12,0.0,0.0
2002,9,25,4,0,8.0,-2.0,48.0,9/25/2017 3:00,9.4,12,0.0,0.0
2002,9,25,5,0,6.0,-2.0,55.0,9/25/2017 4:00,9.4,12,0.0,0.0
2002,9,25,6,0,8.0,-1.0,52.0,9/25/2017 5:00,9.4,12,1659386.8,8119.5
2002,9,25,7,0,9.0,3.0,66.0,9/25/2017 6:00,9.4,12,123479.0,1856350.6
2002,9,25,8,0,9.0,3.0,66.0,9/25/2017 7:00,9.4,12,83869925.0,0.0
2002,9,25,9,0,10.0,3.0,62.0,9/25/2017 8:00,9.4,12,67424390.0,773712.4
2002,9,25,10,0,11.0,4.0,62.0,9/25/2017 9:00,9.4,12,42266856.9,781909.3
2002,9,25,11,0,12.0,4.0,58.0,9/25/2017 10:00,9.4,12,776951.238,2188128.3
2002,9,25,12,0,13.0,4.0,54.0,9/25/2017 11:00,9.4,12,433215.4,5981402.0
2002,9,25,13,0,13.0,4.0,54.0,9/25/2017 12:00,9.4,12,56566030.0,5057812.0
2002,9,25,14,0,13.0,4.0,54.0,9/25/2017 13:00,9.4,12,56488080.0,5597917.0
2002,9,25,15,0,14.0,4.0,51.0,9/25/2017 14:00,9.4,12,44976790.0,10236195.6
2002,9,25,16,0,14.0,4.0,51.0,9/25/2017 15:00,9.4,12,46079030.0,10296585.6
2002,9,25,17,0,13.0,4.0,54.0,9/25/2017 16:00,9.4,12,62108910.0,7089163.0
2002,9,25,18,0,11.0,4.0,62.0,9/25/2017 17:00,9.4,12,74833180.0,1171126.23
2002,9,25,19,0,8.0,3.0,71.0,9/25/2017 18:00,9.4,12,12677650.0,321028.2
2002,9,25,20,0,8.0,3.0,71.0,9/25/2017 19:00,9.4,12,15381271.0,182054.08000000002
2002,9,25,21,0,8.0,3.0,71.0,9/25/2017 20:00,9.4,12,15319251.0,412695.7
2002,9,25,22,0,8.0,3.0,71.0,9/25/2017 21:00,9.4,12,0.0,0.0
2002,9,25,23,0,8.0,4.0,76.0,9/25/2017 22:00,9.4,12,0.0,0.0
2002,9,25,24,0,7.0,4.0,81.0,9/25/2017 23:00,9.4,12,0.0,0.0
2002,9,26,1,0,7.0,5.0,87.0,9/26/2017 0:00,9.4,12,0.0,0.0
2002,9,26,2,0,7.0,6.0,93.0,9/26/2017 1:00,9.4,12,0.0,0.0
2002,9,26,3,0,7.0,6.0,93.0,9/26/2017 2:00,9.4,12,0.0,0.0
2002,9,26,4,0,7.0,6.0,93.0,9/26/2017 3:00,9.4,12,0.0,0.0
2002,9,26,5,0,7.0,6.0,93.0,9/26/2017 4:00,9.4,12,0.0,0.0
2002,9,26,6,0,7.0,6.0,93.0,9/26/2017 5:00,9.4,12,1836244.8,51873.2
2002,9,26,7,0,7.3,7.1,99.0,9/26/2017 6:00,9.4,12,4706277.0,1836433.6
2002,9,26,8,0,7.9,7.3,96.0,9/26/2017 7:00,9.4,12,120655560.0,0.0
2002,9,26,9,0,8.0,7.0,93.0,9/26/2017 8:00,9.4,12,106738920.0,166106.6
2002,9,26,10,0,8.0,8.0,100.0,9/26/2017 9:00,9.4,12,110769950.0,412524.0
2002,9,26,11,0,10.0,8.0,87.0,9/26/2017 10:00,9.4,12,11696298.1,947278.9
2002,9,26,12,0,12.0,7.0,71.0,9/26/2017 11:00,9.4,12,1617625.1,1314983.9
2002,9,26,13,0,14.0,7.0,63.0,9/26/2017 12:00,9.4,12,47812810.0,8160738.0
2002,9,26,14,0,16.0,7.0,55.0,9/26/2017 13:00,9.4,12,26389760.0,13444489.0
2002,9,26,15,0,17.0,6.0,48.0,9/26/2017 14:00,9.4,12,17814880.0,20121114.0
2002,9,26,16,0,17.0,5.0,45.0,9/26/2017 15:00,9.4,12,17814880.0,21429224.0
2002,9,26,17,0,18.0,4.0,39.0,9/26/2017 16:00,9.4,12,6474792.0,21920478.0
2002,9,26,18,0,15.0,4.0,48.0,9/26/2017 17:00,9.4,12,39056120.0,9900728.6
2002,9,26,19,0,13.0,7.0,67.0,9/26/2017 18:00,9.4,12,7042412.5,4844364.6
2002,9,26,20,0,13.0,7.0,67.0,9/26/2017 19:00,9.4,12,6690908.0,1098047.2
2002,9,26,21,0,12.0,7.0,71.0,9/26/2017 20:00,9.4,12,5226326.0,650460.04
2002,9,26,22,0,11.0,6.0,71.0,9/26/2017 21:00,9.4,12,0.0,0.0
2002,9,26,23,0,9.0,6.0,81.0,9/26/2017 22:00,9.4,12,0.0,223148.0
2002,9,26,24,0,9.0,5.0,76.0,9/26/2017 23:00,9.4,12,0.0,223148.0
2002,9,27,1,0,7.0,4.0,81.0,9/27/2017 0:00,9.4,12,0.0,0.0
2002,9,27,2,0,8.0,4.0,76.0,9/27/2017 1:00,9.4,12,0.0,0.0
2002,9,27,3,0,11.0,3.0,58.0,9/27/2017 2:00,9.4,12,0.0,0.0
2002,9,27,4,0,8.0,2.0,66.0,9/27/2017 3:00,9.4,12,0.0,0.0
2002,9,27,5,0,7.0,2.0,70.0,9/27/2017 4:00,9.4,12,0.0,0.0
2002,9,27,6,0,10.0,0.0,50.0,9/27/2017 5:00,9.4,12,722339.0,120894.4
2002,9,27,7,0,12.0,0.0,44.0,9/27/2017 6:00,9.4,12,0.0,2489584.0
2002,9,27,8,0,16.0,0.0,34.0,9/27/2017 7:00,9.4,12,0.0,724194.46
2002,9,27,9,0,18.0,0.0,30.0,9/27/2017 8:00,9.4,12,728330.3,8438891.0
2002,9,27,10,0,21.0,1.0,26.0,9/27/2017 9:00,9.4,12,650606.0,36757430.0
2002,9,27,11,0,22.0,1.0,25.0,9/27/2017 10:00,9.4,12,632814.0,36319470.0
2002,9,27,12,0,21.0,1.0,26.0,9/27/2017 11:00,9.4,12,328383.0,40415990.0
2002,9,27,13,0,21.0,3.0,30.0,9/27/2017 12:00,9.4,12,80382.6,33923250.0
2002,9,27,14,0,19.0,4.0,37.0,9/27/2017 13:00,9.4,12,2588146.0,36524000.0
2002,9,27,15,0,18.0,2.0,34.0,9/27/2017 14:00,9.4,12,5357116.0,20714270.0
2002,9,27,16,0,19.0,3.0,34.0,9/27/2017 15:00,9.4,12,3208576.0,36315960.0
2002,9,27,17,0,17.0,4.0,42.0,9/27/2017 16:00,9.4,12,18986500.0,22619154.0
2002,9,27,18,0,15.0,6.0,55.0,9/27/2017 17:00,9.4,12,38419950.0,12239227.0
2002,9,27,19,0,14.1,4.5,52.0,9/27/2017 18:00,9.4,12,1241217.3,6194620.0
2002,9,27,20,0,14.0,3.0,47.0,9/27/2017 19:00,9.4,12,1610956.71,2996336.6
2002,9,27,21,0,16.0,2.0,39.0,9/27/2017 20:00,9.4,12,2356468.0,3842409.4
2002,9,27,22,0,14.0,2.0,44.0,9/27/2017 21:00,9.4,12,0.0,223042.0
2002,9,27,23,0,15.0,2.0,41.0,9/27/2017 22:00,9.4,12,0.0,781968.0
2002,9,27,24,0,15.0,3.0,44.0,9/27/2017 23:00,9.4,12,0.0,781968.0
2002,9,28,1,0,15.0,3.0,44.0,9/28/2017 0:00,9.4,12,0.0,337697.0
2002,9,28,2,0,15.0,3.0,44.0,9/28/2017 1:00,9.4,12,0.0,437847.0
2002,9,28,3,0,14.4,3.0,46.0,9/28/2017 2:00,9.4,12,0.0,0.0
2002,9,28,4,0,13.6,3.0,49.0,9/28/2017 3:00,9.4,12,0.0,2307885.0
2002,9,28,5,0,13.0,3.0,51.0,9/28/2017 4:00,9.4,12,0.0,0.0
2002,9,28,6,0,10.0,3.0,62.0,9/28/2017 5:00,9.4,12,116522.8,120894.4
2002,9,28,7,0,10.0,4.0,66.0,9/28/2017 6:00,9.4,12,116522.8,1460638.8
2002,9,28,8,0,9.0,6.0,81.0,9/28/2017 7:00,9.4,12,112525770.0,0.0
2002,9,28,9,0,10.0,6.0,76.0,9/28/2017 8:00,9.4,12,63859120.0,516005.8
2002,9,28,10,0,13.0,7.0,67.0,9/28/2017 9:00,9.4,12,1426660.5,3982989.0
2002,9,28,11,0,13.0,7.0,67.0,9/28/2017 10:00,9.4,12,34869.047999999995,4345297.0
2002,9,28,12,0,15.0,6.0,55.0,9/28/2017 11:00,9.4,12,808708.2,8831320.0
2002,9,28,13,0,17.0,6.0,48.0,9/28/2017 12:00,9.4,12,17217520.0,23263438.0
2002,9,28,14,0,16.0,7.0,55.0,9/28/2017 13:00,9.4,12,26389760.0,13444489.0
2002,9,28,15,0,18.0,6.0,45.0,9/28/2017 14:00,9.4,12,5992470.0,22819030.0
2002,9,28,16,0,17.0,5.0,45.0,9/28/2017 15:00,9.4,12,17814880.0,21429224.0
2002,9,28,17,0,16.0,4.0,45.0,9/28/2017 16:00,9.4,12,29823250.0,11148759.0
2002,9,28,18,0,15.0,5.0,51.0,9/28/2017 17:00,9.4,12,38835670.0,11349475.6
2002,9,28,19,0,13.0,6.0,62.0,9/28/2017 18:00,9.4,12,7379411.5,4844364.6
2002,9,28,20,0,13.0,5.0,58.0,9/28/2017 19:00,9.4,12,5676770.0,1426804.3
2002,9,28,21,0,12.0,6.0,67.0,9/28/2017 20:00,9.4,12,5226326.0,781915.04
2002,9,28,22,0,12.0,6.0,67.0,9/28/2017 21:00,9.4,12,0.0,89875.3
2002,9,28,23,0,11.0,5.0,66.0,9/28/2017 22:00,9.4,12,0.0,0.0
2002,9,28,24,0,11.0,4.0,62.0,9/28/2017 23:00,9.4,12,0.0,0.0
2002,9,29,1,0,11.0,3.0,58.0,9/29/2017 0:00,9.4,12,0.0,0.0
2002,9,29,2,0,11.0,3.0,58.0,9/29/2017 1:00,9.4,12,0.0,0.0
2002,9,29,3,0,9.0,3.0,66.0,9/29/2017 2:00,9.4,12,0.0,0.0
2002,9,29,4,0,12.0,2.0,50.0,9/29/2017 3:00,9.4,12,0.0,0.0
2002,9,29,5,0,11.0,2.0,54.0,9/29/2017 4:00,9.4,12,0.0,0.0
2002,9,29,6,0,11.0,2.0,54.0,9/29/2017 5:00,9.4,12,116522.8,0.0
2002,9,29,7,0,13.0,1.0,44.0,9/29/2017 6:00,9.4,12,0.0,2486999.0
2002,9,29,8,0,16.0,2.0,39.0,9/29/2017 7:00,9.4,12,0.0,724194.46
2002,9,29,9,0,18.0,2.0,34.0,9/29/2017 8:00,9.4,12,556311.3,8438891.0
2002,9,29,10,0,21.0,1.0,26.0,9/29/2017 9:00,9.4,12,650606.0,36757430.0
2002,9,29,11,0,22.0,0.0,23.0,9/29/2017 10:00,9.4,12,632814.0,36319470.0
2002,9,29,12,0,22.0,-1.0,21.0,9/29/2017 11:00,9.4,12,792113.0,36008650.0
2002,9,29,13,0,23.0,-1.0,20.0,9/29/2017 12:00,9.4,12,0.0,52276610.0
2002,9,29,14,0,24.0,-2.0,17.0,9/29/2017 13:00,9.4,12,0.0,57566240.0
